visitor_id,visit_date,channel,campaign,acquisition_cost,stage_reached,deal_value_usd
100038,2026-04-13,Organic Search,SEO - Blog,0,Visitor,0
104936,2026-05-05,Paid Search,Google Ads - Brand,0,Visitor,0
100090,2026-06-14,Organic Search,SEO - Product Pages,0,Visitor,0
102953,2026-04-21,Paid Search,Google Ads - Generic,48,MQL,0
110200,2026-02-20,Referral,Partner Referral,0,Visitor,0
106593,2026-04-28,Social Media,Instagram Ads,0,Visitor,0
105513,2026-04-12,Social Media,LinkedIn Ads,0,Visitor,0
104505,2026-01-13,Paid Search,Google Ads - Generic,0,Visitor,0
105210,2026-02-27,Paid Search,Google Ads - Generic,48,Lead,0
105875,2026-04-12,Social Media,LinkedIn Ads,35,Lead,0
102710,2026-05-12,Organic Search,SEO - Product Pages,0,Visitor,0
110861,2026-03-23,Direct,Direct/None,0,Customer,711
110102,2026-06-09,Referral,Customer Referral Program,0,Visitor,0
100843,2026-02-07,Organic Search,SEO - Product Pages,0,Visitor,0
111681,2026-03-30,Direct,Direct/None,0,Visitor,0
104001,2026-03-08,Paid Search,Google Ads - Brand,0,Visitor,0
103273,2026-05-02,Paid Search,Google Ads - Brand,0,Visitor,0
109381,2026-03-08,Referral,Customer Referral Program,0,Visitor,0
102289,2026-05-23,Organic Search,SEO - Blog,0,Visitor,0
110414,2026-04-02,Direct,Direct/None,0,Visitor,0
105740,2026-03-14,Social Media,LinkedIn Ads,0,Visitor,0
106345,2026-03-17,Social Media,LinkedIn Ads,0,Visitor,0
110962,2026-04-27,Direct,Direct/None,0,Visitor,0
101197,2026-04-14,Organic Search,SEO - Blog,0,Visitor,0
104918,2026-03-12,Paid Search,Google Ads - Generic,0,Visitor,0
109078,2026-06-12,Email,Newsletter,0,Visitor,0
101471,2026-01-30,Organic Search,SEO - Blog,0,Visitor,0
109631,2026-04-11,Referral,Partner Referral,5,SQL,0
105824,2026-04-04,Social Media,Facebook Ads,0,Visitor,0
101429,2026-03-19,Organic Search,SEO - Product Pages,0,Visitor,0
100067,2026-05-12,Organic Search,SEO - Blog,0,Visitor,0
106050,2026-04-16,Social Media,LinkedIn Ads,0,Visitor,0
105057,2026-03-05,Paid Search,Google Ads - Brand,0,Visitor,0
105794,2026-04-18,Social Media,LinkedIn Ads,0,Visitor,0
104775,2026-05-14,Paid Search,Google Ads - Brand,0,Visitor,0
102843,2026-04-29,Organic Search,SEO - Product Pages,12,SQL,0
110656,2026-02-22,Direct,Direct/None,0,Visitor,0
102432,2026-02-21,Organic Search,SEO - Blog,0,Visitor,0
109623,2026-05-18,Referral,Customer Referral Program,0,Visitor,0
109769,2026-03-24,Referral,Customer Referral Program,5,Lead,0
106350,2026-04-26,Social Media,LinkedIn Ads,0,Visitor,0
110108,2026-04-28,Referral,Partner Referral,5,Customer,1467
111557,2026-06-02,Direct,Direct/None,0,Visitor,0
111112,2026-03-20,Direct,Direct/None,0,Visitor,0
105225,2026-03-25,Paid Search,Google Ads - Brand,0,Visitor,0
105771,2026-05-03,Social Media,Facebook Ads,0,Visitor,0
103156,2026-03-09,Paid Search,Google Ads - Generic,0,Visitor,0
101830,2026-05-16,Organic Search,SEO - Product Pages,0,Visitor,0
111111,2026-04-11,Direct,Direct/None,0,Visitor,0
102802,2026-04-25,Organic Search,SEO - Blog,12,MQL,0
105461,2026-04-11,Social Media,Instagram Ads,0,Visitor,0
110356,2026-02-04,Direct,Direct/None,0,Visitor,0
110327,2026-05-03,Direct,Direct/None,0,SQL,0
107954,2026-03-16,Email,Newsletter,0,Visitor,0
107723,2026-04-09,Social Media,LinkedIn Ads,0,Visitor,0
108268,2026-04-24,Email,Newsletter,0,Visitor,0
101873,2026-03-01,Organic Search,SEO - Blog,0,Visitor,0
103222,2026-04-27,Paid Search,Google Ads - Brand,0,Visitor,0
101932,2026-05-09,Organic Search,SEO - Blog,0,Visitor,0
106199,2026-04-01,Social Media,LinkedIn Ads,0,Visitor,0
108915,2026-04-29,Email,Product Drip Campaign,0,Visitor,0
108788,2026-04-04,Email,Newsletter,0,Visitor,0
110583,2026-02-05,Direct,Direct/None,0,Visitor,0
110299,2026-05-23,Direct,Direct/None,0,Visitor,0
107541,2026-04-16,Social Media,Instagram Ads,0,Visitor,0
103712,2026-02-22,Paid Search,Google Ads - Brand,0,Visitor,0
108250,2026-06-10,Email,Product Drip Campaign,0,Visitor,0
103332,2026-04-08,Paid Search,Google Ads - Brand,0,Visitor,0
108755,2026-05-04,Email,Newsletter,0,Visitor,0
107631,2026-03-19,Social Media,Instagram Ads,0,Visitor,0
107108,2026-03-21,Social Media,LinkedIn Ads,0,Visitor,0
110844,2026-05-08,Direct,Direct/None,0,Visitor,0
100836,2026-03-12,Organic Search,SEO - Blog,0,Visitor,0
111056,2026-03-18,Direct,Direct/None,0,Visitor,0
106420,2026-02-19,Social Media,Instagram Ads,0,Visitor,0
105118,2026-04-21,Paid Search,Google Ads - Brand,0,Visitor,0
111212,2026-01-28,Direct,Direct/None,0,Visitor,0
109979,2026-04-22,Referral,Partner Referral,5,Customer,1605
104574,2026-04-13,Paid Search,Google Ads - Generic,0,Visitor,0
103709,2026-05-07,Paid Search,Google Ads - Brand,0,Visitor,0
105834,2026-04-03,Social Media,Instagram Ads,0,Visitor,0
106369,2026-04-30,Social Media,Facebook Ads,0,Visitor,0
111189,2026-05-25,Direct,Direct/None,0,Visitor,0
109615,2026-03-16,Referral,Partner Referral,0,Visitor,0
108937,2026-04-18,Email,Newsletter,8,Customer,1921
108777,2026-02-01,Email,Newsletter,0,Visitor,0
110023,2026-03-12,Referral,Partner Referral,5,Lead,0
109206,2026-04-17,Referral,Partner Referral,5,MQL,0
101303,2026-02-28,Organic Search,SEO - Blog,12,MQL,0
108637,2026-05-24,Email,Newsletter,0,Visitor,0
104571,2026-05-17,Paid Search,Google Ads - Brand,0,Visitor,0
111020,2026-03-27,Direct,Direct/None,0,Visitor,0
106523,2026-02-13,Social Media,Facebook Ads,0,Visitor,0
106002,2026-01-28,Social Media,Facebook Ads,35,Lead,0
101399,2026-05-22,Organic Search,SEO - Product Pages,0,Visitor,0
101930,2026-01-24,Organic Search,SEO - Blog,0,Visitor,0
105446,2026-04-21,Social Media,Instagram Ads,35,Lead,0
100886,2026-05-01,Organic Search,SEO - Product Pages,12,MQL,0
110626,2026-04-14,Direct,Direct/None,0,Visitor,0
106510,2026-04-10,Social Media,Instagram Ads,35,MQL,0
110100,2026-04-08,Referral,Customer Referral Program,0,Visitor,0
103193,2026-02-25,Paid Search,Google Ads - Brand,48,Lead,0
100698,2026-02-02,Organic Search,SEO - Product Pages,0,Visitor,0
105341,2026-05-03,Social Media,Facebook Ads,0,Visitor,0
108694,2026-04-05,Email,Product Drip Campaign,0,Visitor,0
110109,2026-03-31,Referral,Partner Referral,0,Visitor,0
111276,2026-03-07,Direct,Direct/None,0,SQL,0
103624,2026-03-16,Paid Search,Google Ads - Generic,0,Visitor,0
103353,2026-02-08,Paid Search,Google Ads - Generic,0,Visitor,0
110142,2026-04-13,Referral,Partner Referral,0,Visitor,0
105733,2026-03-02,Social Media,Instagram Ads,0,Visitor,0
108803,2026-05-04,Email,Newsletter,0,Visitor,0
103846,2026-02-17,Paid Search,Google Ads - Generic,0,Visitor,0
100554,2026-04-17,Organic Search,SEO - Product Pages,0,Visitor,0
104712,2026-04-19,Paid Search,Google Ads - Generic,0,Visitor,0
101176,2026-05-17,Organic Search,SEO - Blog,0,Visitor,0
103568,2026-04-25,Paid Search,Google Ads - Generic,0,Visitor,0
106729,2026-05-29,Social Media,Instagram Ads,35,Lead,0
105008,2026-03-06,Paid Search,Google Ads - Brand,0,Visitor,0
109780,2026-05-01,Referral,Customer Referral Program,5,MQL,0
111804,2026-06-07,Direct,Direct/None,0,Visitor,0
103884,2026-03-11,Paid Search,Google Ads - Brand,0,Visitor,0
103951,2026-04-10,Paid Search,Google Ads - Brand,0,Visitor,0
105522,2026-03-02,Social Media,Instagram Ads,0,Visitor,0
108016,2026-04-27,Email,Product Drip Campaign,0,Visitor,0
106499,2026-04-01,Social Media,Instagram Ads,35,Lead,0
106699,2026-05-03,Social Media,LinkedIn Ads,0,Visitor,0
104808,2026-04-24,Paid Search,Google Ads - Generic,0,Visitor,0
106431,2026-01-05,Social Media,Facebook Ads,0,Visitor,0
104884,2026-02-22,Paid Search,Google Ads - Brand,0,Visitor,0
110013,2026-03-27,Referral,Partner Referral,5,Customer,1350
107551,2026-05-26,Social Media,LinkedIn Ads,0,Visitor,0
104581,2026-04-25,Paid Search,Google Ads - Generic,48,Lead,0
111205,2026-04-26,Direct,Direct/None,0,Visitor,0
100379,2026-01-21,Organic Search,SEO - Blog,0,Visitor,0
108018,2026-02-08,Email,Newsletter,0,Visitor,0
104850,2026-04-13,Paid Search,Google Ads - Generic,0,Visitor,0
102585,2026-02-16,Organic Search,SEO - Blog,0,Visitor,0
109815,2026-06-08,Referral,Customer Referral Program,5,Customer,1044
109068,2026-03-27,Email,Product Drip Campaign,0,Visitor,0
105641,2026-04-18,Social Media,Facebook Ads,0,Visitor,0
106154,2026-01-12,Social Media,Instagram Ads,0,Visitor,0
109267,2026-03-17,Referral,Partner Referral,0,Visitor,0
101544,2026-05-21,Organic Search,SEO - Blog,12,MQL,0
103406,2026-06-13,Paid Search,Google Ads - Generic,0,Visitor,0
103853,2026-03-23,Paid Search,Google Ads - Brand,0,Visitor,0
105622,2026-05-23,Social Media,LinkedIn Ads,0,Visitor,0
111035,2026-05-28,Direct,Direct/None,0,MQL,0
102716,2026-03-31,Organic Search,SEO - Product Pages,0,Visitor,0
108580,2026-02-15,Email,Newsletter,8,Lead,0
106215,2026-05-25,Social Media,Instagram Ads,35,Lead,0
109566,2026-04-02,Referral,Partner Referral,0,Visitor,0
102684,2026-06-06,Organic Search,SEO - Blog,0,Visitor,0
103499,2026-01-20,Paid Search,Google Ads - Brand,0,Visitor,0
105938,2026-04-10,Social Media,Instagram Ads,0,Visitor,0
103386,2026-03-16,Paid Search,Google Ads - Brand,0,Visitor,0
102978,2026-05-30,Paid Search,Google Ads - Brand,0,Visitor,0
111360,2026-06-15,Direct,Direct/None,0,Visitor,0
107840,2026-05-29,Social Media,Facebook Ads,0,Visitor,0
110872,2026-04-10,Direct,Direct/None,0,Visitor,0
102968,2026-05-09,Paid Search,Google Ads - Brand,0,Visitor,0
103677,2026-02-13,Paid Search,Google Ads - Generic,0,Visitor,0
108222,2026-05-25,Email,Newsletter,8,Lead,0
103753,2026-03-20,Paid Search,Google Ads - Generic,0,Visitor,0
100763,2026-06-15,Organic Search,SEO - Blog,0,Visitor,0
110632,2026-03-07,Direct,Direct/None,0,Visitor,0
100159,2026-04-29,Organic Search,SEO - Blog,0,Visitor,0
110233,2026-04-29,Direct,Direct/None,0,Visitor,0
106614,2026-03-21,Social Media,LinkedIn Ads,0,Visitor,0
105707,2026-03-13,Social Media,LinkedIn Ads,0,Visitor,0
106531,2026-05-15,Social Media,Facebook Ads,0,Visitor,0
107679,2026-05-21,Social Media,LinkedIn Ads,0,Visitor,0
110722,2026-04-24,Direct,Direct/None,0,Visitor,0
106115,2026-05-09,Social Media,Facebook Ads,0,Visitor,0
110823,2026-01-23,Direct,Direct/None,0,Visitor,0
107110,2026-01-21,Social Media,Instagram Ads,0,Visitor,0
107456,2026-04-14,Social Media,Instagram Ads,0,Visitor,0
107467,2026-05-07,Social Media,Unknown / Untagged,0,Visitor,0
111033,2026-03-04,Direct,Direct/None,0,Visitor,0
103002,2026-04-28,Paid Search,Google Ads - Brand,0,Visitor,0
107421,2026-03-01,Social Media,Facebook Ads,0,Visitor,0
107668,2026-05-11,Social Media,Instagram Ads,0,Visitor,0
109500,2026-06-24,Referral,Customer Referral Program,5,MQL,0
100578,2026-05-12,Organic Search,SEO - Product Pages,0,Visitor,0
108094,2026-03-23,Email,Product Drip Campaign,8,MQL,0
108004,2026-05-01,Email,Newsletter,0,Visitor,0
111120,2026-04-07,Direct,Direct/None,0,Visitor,0
101707,2026-04-30,Organic Search,SEO - Blog,0,Visitor,0
106018,2026-04-11,Social Media,Facebook Ads,0,Visitor,0
103847,2026-04-18,Paid Search,Google Ads - Brand,0,Visitor,0
110279,2026-01-13,Direct,Direct/None,0,Visitor,0
105588,2026-04-29,Social Media,Facebook Ads,0,Visitor,0
104348,2026-05-27,Paid Search,Google Ads - Brand,48,MQL,0
102416,2026-04-07,Organic Search,SEO - Product Pages,0,Visitor,0
106544,2026-04-30,Social Media,Facebook Ads,0,Visitor,0
105303,2026-04-01,Social Media,LinkedIn Ads,0,Visitor,0
105171,2026-02-11,Paid Search,Google Ads - Generic,0,Visitor,0
101527,2026-06-10,Organic Search,SEO - Product Pages,0,Visitor,0
100784,2026-03-12,Organic Search,SEO - Blog,12,Lead,0
108576,2026-02-23,Email,Product Drip Campaign,0,Visitor,0
111510,2026-03-10,Direct,Direct/None,0,Visitor,0
105538,2026-05-08,Social Media,Facebook Ads,0,Visitor,0
110245,2026-05-24,Direct,Direct/None,0,Visitor,0
101876,2026-03-08,Organic Search,SEO - Product Pages,0,Visitor,0
104489,2026-05-23,Paid Search,Google Ads - Brand,48,MQL,0
101971,2026-03-18,Organic Search,SEO - Blog,0,Visitor,0
101646,2026-05-10,Organic Search,SEO - Blog,0,Visitor,0
102800,2026-04-26,Organic Search,SEO - Blog,0,Visitor,0
103863,2026-04-28,Paid Search,Google Ads - Generic,0,Visitor,0
104509,2026-05-05,Paid Search,Google Ads - Generic,0,Visitor,0
111249,2026-01-21,Direct,Direct/None,0,Visitor,0
109665,2026-05-04,Referral,Customer Referral Program,5,MQL,0
101809,2026-05-18,Organic Search,SEO - Product Pages,0,Visitor,0
106082,2026-02-01,Social Media,LinkedIn Ads,0,Visitor,0
100152,2026-03-06,Organic Search,SEO - Blog,0,Visitor,0
101138,2026-05-08,Organic Search,SEO - Product Pages,12,MQL,0
108735,2026-04-16,Email,Newsletter,8,Lead,0
111401,2026-04-12,Direct,Direct/None,0,Visitor,0
107673,2026-04-16,Social Media,Instagram Ads,0,Visitor,0
111243,2026-03-13,Direct,Direct/None,0,Lead,0
110704,2026-05-18,Direct,Direct/None,0,Visitor,0
101739,2026-02-27,Organic Search,SEO - Blog,0,Visitor,0
103558,2026-05-09,Paid Search,Google Ads - Generic,0,Visitor,0
110193,2026-03-14,Referral,Customer Referral Program,0,Visitor,0
105998,2026-05-18,Social Media,Instagram Ads,0,Visitor,0
108721,2026-02-14,Email,Newsletter,0,Visitor,0
110939,2026-04-09,Direct,Direct/None,0,Visitor,0
107209,2026-03-15,Social Media,Instagram Ads,0,Visitor,0
107124,2026-04-18,Social Media,LinkedIn Ads,0,Visitor,0
107693,2026-02-09,Social Media,Instagram Ads,0,Visitor,0
109692,2026-03-09,Referral,Customer Referral Program,0,Visitor,0
104576,2026-04-15,Paid Search,Google Ads - Brand,0,Visitor,0
111899,2026-04-02,Direct,Direct/None,0,MQL,0
105686,2026-03-09,Social Media,Instagram Ads,0,Visitor,0
110682,2026-05-17,Direct,Direct/None,0,Visitor,0
109454,2026-04-02,Referral,Customer Referral Program,5,SQL,0
105972,2026-02-09,Social Media,LinkedIn Ads,0,Visitor,0
102807,2026-05-01,Organic Search,SEO - Blog,0,Visitor,0
103085,2026-03-01,Paid Search,Google Ads - Brand,0,Visitor,0
106009,2026-02-26,Social Media,Instagram Ads,0,Visitor,0
106713,2026-05-29,Social Media,Instagram Ads,0,Visitor,0
108697,2026-03-18,Email,Newsletter,0,Visitor,0
108473,2026-03-25,Email,Product Drip Campaign,0,Visitor,0
106395,2026-03-14,Social Media,Instagram Ads,0,Visitor,0
100124,2026-05-22,Organic Search,SEO - Product Pages,0,Visitor,0
103823,2026-04-21,Paid Search,Google Ads - Generic,0,Visitor,0
106500,2026-04-28,Social Media,LinkedIn Ads,0,Visitor,0
106793,2026-02-24,Social Media,Facebook Ads,0,Visitor,0
109132,2026-04-15,Referral,Customer Referral Program,0,Visitor,0
102769,2026-03-07,Organic Search,SEO - Product Pages,12,Lead,0
109555,2026-03-13,Referral,Partner Referral,5,SQL,0
110899,2026-02-17,Direct,Direct/None,0,Visitor,0
106731,2026-04-05,Social Media,Facebook Ads,0,Visitor,0
103733,2026-04-30,Paid Search,Google Ads - Brand,0,Visitor,0
103044,2026-05-08,Paid Search,Google Ads - Brand,0,Visitor,0
102905,2026-05-12,Paid Search,Google Ads - Generic,0,Visitor,0
102837,2026-05-10,Organic Search,SEO - Product Pages,12,SQL,0
109208,2026-04-30,Referral,Customer Referral Program,5,MQL,0
108914,2026-05-30,Email,Product Drip Campaign,8,Lead,0
101718,2026-06-05,Organic Search,SEO - Product Pages,0,Visitor,0
103886,2026-04-14,Paid Search,Google Ads - Generic,0,Visitor,0
101921,2026-01-17,Organic Search,SEO - Blog,0,Visitor,0
110049,2026-04-26,Referral,Customer Referral Program,5,Lead,0
105592,2026-06-08,Social Media,Instagram Ads,0,Visitor,0
105609,2026-04-02,Social Media,LinkedIn Ads,0,Visitor,0
106260,2026-04-08,Social Media,LinkedIn Ads,0,Visitor,0
101925,2026-02-27,Organic Search,SEO - Product Pages,12,MQL,0
100895,2026-03-04,Organic Search,SEO - Product Pages,0,Visitor,0
109812,2026-03-03,Referral,Customer Referral Program,5,SQL,0
102406,2026-03-25,Organic Search,SEO - Blog,0,Visitor,0
102394,2026-03-19,Organic Search,SEO - Product Pages,0,Visitor,0
100029,2026-04-21,Organic Search,SEO - Product Pages,12,MQL,0
102472,2026-04-07,Organic Search,SEO - Blog,0,Visitor,0
104307,2026-04-15,Paid Search,Google Ads - Generic,0,Visitor,0
108894,2026-05-06,Email,Newsletter,0,Visitor,0
109323,2026-03-24,Referral,Partner Referral,0,Visitor,0
105676,2026-03-07,Social Media,Instagram Ads,0,Visitor,0
109831,2026-03-16,Referral,Customer Referral Program,5,MQL,0
106293,2026-03-31,Social Media,Instagram Ads,0,Visitor,0
100403,2026-04-18,Organic Search,SEO - Product Pages,0,Visitor,0
107893,2026-05-23,Social Media,Instagram Ads,0,Visitor,0
103509,2026-06-06,Paid Search,Google Ads - Brand,0,Visitor,0
106139,2026-01-27,Social Media,LinkedIn Ads,0,Visitor,0
108122,2026-03-30,Email,Newsletter,0,Visitor,0
104851,2026-05-24,Paid Search,Google Ads - Generic,0,Visitor,0
102398,2026-04-16,Organic Search,SEO - Product Pages,0,Visitor,0
108257,2026-04-17,Email,Newsletter,0,Visitor,0
104747,2026-04-07,Paid Search,Google Ads - Brand,0,Visitor,0
105151,2026-06-14,Paid Search,Google Ads - Generic,0,Visitor,0
101011,2026-04-15,Organic Search,SEO - Product Pages,0,Visitor,0
102450,2026-05-17,Organic Search,SEO - Blog,0,Visitor,0
105891,2026-04-22,Social Media,Instagram Ads,0,Visitor,0
110744,2026-05-01,Direct,Direct/None,0,Visitor,0
110977,2026-04-22,Direct,Direct/None,0,Visitor,0
105070,2026-04-02,Paid Search,Google Ads - Brand,0,Visitor,0
110904,2026-03-18,Direct,Direct/None,0,Visitor,0
106071,2026-05-01,Social Media,Facebook Ads,35,MQL,0
103034,2026-04-26,Paid Search,Google Ads - Generic,0,Visitor,0
107764,2026-02-23,Social Media,Instagram Ads,0,Visitor,0
103226,2026-04-24,Paid Search,Google Ads - Brand,0,Visitor,0
109344,2026-04-03,Referral,Partner Referral,5,MQL,0
102539,2026-04-16,Organic Search,SEO - Product Pages,0,Visitor,0
106552,2026-03-10,Social Media,LinkedIn Ads,0,Visitor,0
103275,2026-04-13,Paid Search,Google Ads - Brand,48,Lead,0
106987,2026-03-13,Social Media,Facebook Ads,0,Visitor,0
108436,2026-05-17,Email,Product Drip Campaign,8,MQL,0
105145,2026-02-27,Paid Search,Google Ads - Brand,48,Lead,0
108731,2026-05-25,Email,Product Drip Campaign,0,Visitor,0
109669,2026-06-17,Referral,Partner Referral,5,SQL,0
108203,2026-02-25,Email,Product Drip Campaign,0,Visitor,0
100356,2026-03-31,Organic Search,SEO - Blog,0,Visitor,0
111236,2026-04-08,Direct,Direct/None,0,Visitor,0
105662,2026-04-26,Social Media,Instagram Ads,0,Visitor,0
103132,2026-05-14,Paid Search,Google Ads - Generic,0,Visitor,0
105368,2026-03-05,Social Media,Instagram Ads,0,Visitor,0
100470,2026-01-29,Organic Search,SEO - Product Pages,12,Lead,0
104246,2026-04-12,Paid Search,Google Ads - Brand,0,Visitor,0
111819,2026-04-14,Direct,Direct/None,0,SQL,0
106124,2026-03-04,Social Media,Instagram Ads,0,Visitor,0
102241,2026-05-03,Organic Search,SEO - Product Pages,0,Visitor,0
111226,2026-04-30,Direct,Direct/None,0,Visitor,0
100686,2026-04-27,Organic Search,SEO - Product Pages,0,Visitor,0
109532,2026-03-20,Referral,Customer Referral Program,0,Visitor,0
110220,2026-05-12,Direct,Direct/None,0,Visitor,0
102556,2026-02-06,Organic Search,SEO - Blog,0,Visitor,0
109559,2026-03-23,Referral,Partner Referral,5,MQL,0
106001,2026-05-21,Social Media,Instagram Ads,0,Visitor,0
103905,2026-03-05,Paid Search,Google Ads - Brand,0,Visitor,0
106975,2026-04-27,Social Media,Instagram Ads,0,Visitor,0
104721,2026-05-14,Paid Search,Google Ads - Brand,0,Visitor,0
107156,2026-03-18,Social Media,LinkedIn Ads,0,Visitor,0
105217,2026-03-02,Paid Search,Google Ads - Brand,0,Visitor,0
107170,2026-04-08,Social Media,Facebook Ads,0,Visitor,0
103048,2026-04-07,Paid Search,Google Ads - Brand,0,Visitor,0
109635,2026-04-19,Referral,Customer Referral Program,0,Visitor,0
111774,2026-04-14,Direct,Direct/None,0,Visitor,0
110548,2026-04-29,Direct,Direct/None,0,Visitor,0
108006,2026-04-08,Email,Product Drip Campaign,8,SQL,0
108587,2026-03-13,Email,Product Drip Campaign,0,Visitor,0
102999,2026-04-01,Paid Search,Google Ads - Generic,0,Visitor,0
105056,2026-04-13,Paid Search,Google Ads - Brand,0,Visitor,0
100901,2026-04-03,Organic Search,SEO - Blog,0,Visitor,0
101412,2026-05-17,Organic Search,SEO - Product Pages,0,Visitor,0
103923,2026-04-27,Paid Search,Google Ads - Brand,0,Visitor,0
104232,2026-04-21,Paid Search,Google Ads - Brand,48,Lead,0
109139,2026-03-10,Referral,Customer Referral Program,0,Visitor,0
110412,2026-04-30,Direct,Direct/None,0,Visitor,0
102573,2026-05-22,Organic Search,SEO - Blog,0,Visitor,0
104244,2026-04-07,Paid Search,Google Ads - Brand,0,Visitor,0
106221,2026-05-25,Social Media,Instagram Ads,0,Visitor,0
105741,2026-06-24,Social Media,LinkedIn Ads,0,Visitor,0
111008,2026-05-09,Direct,Direct/None,0,Visitor,0
100006,2026-04-20,Organic Search,SEO - Product Pages,0,Visitor,0
100757,2026-03-16,Organic Search,SEO - Product Pages,0,Visitor,0
109340,2026-06-12,Referral,Customer Referral Program,0,Visitor,0
109345,2026-03-15,Referral,Customer Referral Program,0,Visitor,0
104964,2026-04-18,Paid Search,Google Ads - Generic,0,Visitor,0
105829,2026-04-23,Social Media,Facebook Ads,0,Visitor,0
108119,2026-02-27,Email,Newsletter,0,Visitor,0
111081,2026-05-11,Direct,Direct/None,0,MQL,0
